perioda	phase	group
160.4	4.698572536	4.2320653065
160.5	4.6988958844	4.2320435295
160.6	4.6992184695	4.2320233884
160.7	4.6995418171	4.232001705
160.8	4.6998644013	4.2319816549
160.9	4.700187748	4.2319600652
161	4.7005110943	4.2319385232
161.1	4.7008344402	4.2319170287
161.2	4.7011577856	4.2318955817
161.3	4.7014811305	4.2318741824
161.4	4.7018044751	4.2318528307
161.5	4.7021278192	4.2318315266
161.6	4.7024519258	4.2318086956
161.7	4.7027752691	4.2317874881
161.8	4.7030993748	4.2317647565
161.9	4.7034227172	4.2317436457
162	4.7037468221	4.2317210135
162.1	4.7040709266	4.2316984317
162.2	4.7043942677	4.2316774666
162.3	4.7047183713	4.2316549843
162.4	4.7050424745	4.2316325524
162.5	4.7053665773	4.2316101709
162.6	4.7056914425	4.2315862789
162.7	4.7060155445	4.2315639996
162.8	4.706339646	4.2315417707
162.9	4.70666451	4.2315180354
163	4.7069886106	4.2314959088
163.1	4.7073134738	4.2314722784
163.2	4.7076375736	4.231450254
163.3	4.707962436	4.2314267286
163.4	4.7082872979	4.2314032563
163.5	4.7086121594	4.2313798372
163.6	4.7089370205	4.2313564712
163.7	4.7092618812	4.2313331583
163.8	4.7095867414	4.2313098986
163.9	4.7099116012	4.231286692
164	4.7102364607	4.2312635385
164.1	4.7105620826	4.2312388974
164.2	4.7108869412	4.2312158515
164.3	4.7112125623	4.2311913206
164.4	4.7115374201	4.2311683822
164.5	4.7118630404	4.2311439616
164.6	4.7121886603	4.2311195967
164.7	4.7125142798	4.2310952876
164.8	4.7128398989	4.2310710342
164.9	4.7131655175	4.2310468365
165	4.7134911358	4.2310226946
165.1	4.7138167537	4.2309986084
165.2	4.7141423711	4.2309745779
165.3	4.7144687511	4.2309490783
165.4	4.7147943677	4.2309251605
165.5	4.7151207469	4.2308997762
165.6	4.7154463627	4.2308759712
165.7	4.7157727411	4.2308507021
165.8	4.716099119	4.2308254914
165.9	4.7164254966	4.2308003389
166	4.7167518738	4.2307752447
166.1	4.7170782505	4.2307502087
166.2	4.7174046269	4.230725231
166.3	4.7177310029	4.2307003115
166.4	4.7180573784	4.2306754502
166.5	4.7183845165	4.2306491379
166.6	4.7187108913	4.2306243943
166.7	4.7190380286	4.2305982022
166.8	4.7193644026	4.2305735762
166.9	4.7196915391	4.2305475043
167	4.7200186753	4.2305214931
167.1	4.720345811	4.2304955426
167.2	4.7206729464	4.2304696527
167.3	4.7210000813	4.2304438235
167.4	4.7213272159	4.230418055
167.5	4.72165435	4.2303923471
167.6	4.7219822468	4.2303652047
167.7	4.7223093802	4.2303396193
167.8	4.7226372761	4.2303126018
167.9	4.7229644087	4.2302871389
168	4.7232923039	4.2302602464
168.1	4.7236201987	4.2302334169
168.2	4.7239473301	4.2302081382
168.3	4.7242752241	4.2301814335
168.4	4.7246031177	4.230154792
168.5	4.724931011	4.2301282134
168.6	4.7252596668	4.2301002152
168.7	4.7255875592	4.2300737638
168.8	4.7259154513	4.2300473753
168.9	4.726244106	4.230019571
169	4.7265719973	4.2299933096
169.1	4.7269006512	4.2299656348
169.2	4.7272293047	4.2299380254
169.3	4.7275571949	4.2299119551
169.4	4.7278858476	4.2298844751
169.5	4.7282145	4.2298570604
169.6	4.7285431519	4.2298297109
169.7	4.7288718035	4.2298024267
169.8	4.7292012177	4.2297737401
169.9	4.7295298686	4.2297465876
170	4.7298585191	4.2297195002
170.1	4.7301879321	4.2296910141
170.2	4.7305165818	4.2296640583
170.3	4.7308459941	4.2296357061
170.4	4.731175406	4.2296074215
170.5	4.7315048176	4.2295792044
170.6	4.7318342288	4.2295510548
170.7	4.7321636396	4.2295229727
170.8	4.73249305	4.229494958
170.9	4.7328224601	4.2294670108
171	4.7331518698	4.2294391309
171.1	4.7334812791	4.2294113185
171.2	4.733811451	4.2293821229
171.3	4.7341408596	4.2293544463
171.4	4.7344710308	4.229325389
171.5	4.7348012016	4.2292964014
171.6	4.735131372	4.2292674835
171.7	4.7354607791	4.2292400796
171.8	4.7357909488	4.2292112997
171.9	4.7361218811	4.2291811473
172	4.7364520501	4.2291525078
172.1	4.7367822187	4.2291239378
172.2	4.7371123869	4.2290954373
172.3	4.7374433177	4.229065569
172.4	4.7377734852	4.2290372086
172.5	4.7381044153	4.2290074828
172.6	4.7384345821	4.2289792624
172.7	4.7387655115	4.228949679
172.8	4.7390964405	4.2289201672
172.9	4.7394273692	4.2288907272
173	4.7397582975	4.2288613588
173.1	4.7400892254	4.228832062
173.2	4.740420153	4.2288028369
173.3	4.7407518432	4.228772258
173.4	4.7410827701	4.2287431771
173.5	4.7414144595	4.2287127448
173.6	4.7417453857	4.2286838081
173.7	4.7420770744	4.2286535222
173.8	4.7424087628	4.2286233102
173.9	4.7427404509	4.2285931718
174	4.7430713756	4.2285645243
174.1	4.743403063	4.2285345321
174.2	4.7437355129	4.2285031989
174.3	4.7440671995	4.2284733552
174.4	4.7443988858	4.2284435851
174.5	4.7447305717	4.2284138885
174.6	4.7450630202	4.2283828554
174.7	4.7453954684	4.228351898
174.8	4.7457271533	4.2283224242
174.9	4.7460596008	4.2282916173
175	4.7463920479	4.228260886
175.1	4.7467244947	4.2282302304
175.2	4.7470569411	4.2281996504
175.3	4.7473893872	4.228169146
175.4	4.7477218329	4.2281387172
175.5	4.7480542783	4.228108364
175.6	4.7483874863	4.2280766877
175.7	4.748719931	4.2280464865
175.8	4.7490531383	4.2280149646
175.9	4.7493855824	4.2279849154
176	4.749718789	4.2279535476
176.1	4.7500519953	4.2279222575
176.2	4.7503852012	4.227891045
176.3	4.7507184068	4.22785991
176.4	4.751051612	4.2278288525
176.5	4.751384817	4.2277978724
176.6	4.7517180215	4.2277669698
176.7	4.7520519887	4.2277347587
176.8	4.7523851926	4.227704012
176.9	4.7527191591	4.2276719589
177	4.7530523623	4.227641368
177.1	4.7533863282	4.2276094729
177.2	4.7537202936	4.2275776573
177.3	4.7540542588	4.2275459211
177.4	4.7543882236	4.2275142643
177.5	4.7547221881	4.2274826868
177.6	4.7550561522	4.2274511887
177.7	4.755390879	4.2274183952
177.8	4.7557248425	4.2273870568
177.9	4.7560588056	4.2273557976
178	4.7563935314	4.2273232462
178.1	4.7567282568	4.2272907762
178.2	4.7570622189	4.2272597567
178.3	4.7573969437	4.2272274482
178.4	4.7577316681	4.2271952209
178.5	4.7580663922	4.2271630749
178.6	4.758401116	4.2271310101
178.7	4.7587366024	4.2270976628
178.8	4.7590713255	4.2270657613
178.9	4.7594060483	4.2270339409
179	4.7597415337	4.2270008413
179.1	4.7600762558	4.2269691839
179.2	4.7604117405	4.2269362495
179.3	4.7607472249	4.2269033982
179.4	4.761082709	4.22687063
179.5	4.7614181928	4.2268379447
179.6	4.7617536762	4.2268053425
179.7	4.7620891594	4.2267728232
179.8	4.7624246421	4.2267403868
179.9	4.7627601246	4.2267080333
180	4.7630963697	4.2266744133
180.1	4.7634318515	4.2266422265
180.2	4.763768096	4.2266087753
180.3	4.7641043401	4.226575409
180.4	4.7644398209	4.2265434725
180.5	4.7647760644	4.2265102748
180.6	4.7651123076	4.2264771618
180.7	4.7654485504	4.2264441335
180.8	4.7657847929	4.2264111899
180.9	4.766121798	4.2263769914
181	4.7664580399	4.2263442181
181.1	4.7667942815	4.2263115293
181.2	4.7671312857	4.2262775888
181.3	4.7674682895	4.2262437349
181.4	4.7678045301	4.2262113017
181.5	4.7681415334	4.2261776198
181.6	4.7684785363	4.2261440243
181.7	4.7688155389	4.2261105154
181.8	4.7691525412	4.2260770928
181.9	4.7694895431	4.2260437566
182	4.7698273077	4.226009179
182.1	4.7701643091	4.2259760165
182.2	4.7705013101	4.2259429402
182.3	4.7708390738	4.2259086255
182.4	4.7711768371	4.2258743991
182.5	4.7715138372	4.2258415834
182.6	4.7718515999	4.2258075323
182.7	4.7721893623	4.2257735694
182.8	4.7725271244	4.2257396947
182.9	4.7728648862	4.2257059079
183	4.7732034106	4.225670892
183.1	4.7735411718	4.2256372823
183.2	4.7738789327	4.2256037605
183.3	4.7742174562	4.2255690126
183.4	4.7745552164	4.2255356676
183.5	4.7748937393	4.2255010985
183.6	4.7752322619	4.2254666193
183.7	4.7755707841	4.2254322298
183.8	4.7759093061	4.2253979301
183.9	4.7762478277	4.2253637201
184	4.7765863491	4.2253295998
184.1	4.7769248701	4.2252955691
184.2	4.7772641538	4.2252603234
184.3	4.7776026742	4.2252264729
184.4	4.7779419573	4.2251914094
184.5	4.7782804771	4.2251577388
184.6	4.7786197596	4.2251228573
184.7	4.7789590418	4.2250880671
184.8	4.7792983236	4.2250533684
184.9	4.7796376052	4.225018761
185	4.7799768864	4.2249842448
185.1	4.7803161674	4.22494982
185.2	4.780655448	4.2249154864
185.3	4.7809954913	4.2248799506
185.4	4.7813347714	4.2248458003
185.5	4.7816748141	4.2248104499
185.6	4.7820140935	4.2247764827
185.7	4.7823541356	4.2247413174
185.8	4.7826941774	4.224706245
185.9	4.7830342189	4.2246712656
186	4.7833742601	4.2246363791
186.1	4.783714301	4.2246015855
186.2	4.7840551046	4.2245656006
186.3	4.7843951449	4.2245309935
186.4	4.7847351849	4.2244964792
186.5	4.7850759876	4.2244607765
186.6	4.7854167899	4.2244251685
186.7	4.7857568291	4.2243909341
186.8	4.7860976308	4.2243555143
186.9	4.7864384323	4.2243201889
187	4.7867792335	4.224284958
187.1	4.7871200344	4.2242498216
187.2	4.787460835	4.2242147795
187.3	4.7878023983	4.2241785589
187.4	4.7881431983	4.2241437064
187.5	4.788484761	4.2241076773
187.6	4.7888255604	4.2240730143
187.7	4.7891671225	4.2240371765
187.8	4.7895086843	4.2240014348
187.9	4.7898502458	4.2239657892
188	4.790191807	4.2239302396
188.1	4.7905333679	4.223894786
188.2	4.7908749286	4.2238594282
188.3	4.7912164889	4.2238241664
188.4	4.791558049	4.2237890004
188.5	4.7919003717	4.2237526692
188.6	4.7922419312	4.2237176957
188.7	4.7925842533	4.2236815589
188.8	4.7929265752	4.2236455198
188.9	4.7932688968	4.2236095782
189	4.793611218	4.2235737341
189.1	4.793953539	4.2235379875
189.2	4.7942958597	4.2235023384
189.3	4.7946381802	4.2234667867
189.4	4.7949805003	4.2234313323
189.5	4.7953235831	4.223394724
189.6	4.7956659027	4.2233594652
189.7	4.7960089849	4.2233230544
189.8	4.7963520669	4.2232867426
189.9	4.7966943856	4.2232517773
190	4.797037467	4.2232156627
190.1	4.7973805481	4.2231796471
190.2	4.7977236289	4.2231437305
190.3	4.7980674724	4.2231066693
190.4	4.7984105526	4.2230709514
190.5	4.7987536326	4.2230353322
190.6	4.7990974752	4.2229985714
190.7	4.7994405546	4.2229631507
190.8	4.7997843967	4.2229265901
190.9	4.8001282385	4.22289013
191	4.80047208	4.2228537705
191.1	4.8008159213	4.2228175114
191.2	4.8011597622	4.2227813528
191.3	4.8015036029	4.2227452945
191.4	4.8018474433	4.2227093365
191.5	4.8021920464	4.2226722469
191.6	4.8025358863	4.2226364904
191.7	4.8028804888	4.2225996042
191.8	4.8032243281	4.2225640489
191.9	4.8035689301	4.2225273657
192	4.8039135317	4.2224907845
192.1	4.8042581332	4.2224543052
192.2	4.8046027343	4.2224179278
192.3	4.8049473352	4.2223816522
192.4	4.8052919358	4.2223454783
192.5	4.805637299	4.2223081839
192.6	4.8059818991	4.2222722144
192.7	4.8063264989	4.2222363465
192.8	4.8066718613	4.2221993608
192.9	4.8070172235	4.2221624785
193	4.8073625854	4.2221256995
193.1	4.807707947	4.2220890239
193.2	4.8080533083	4.2220524516
193.3	4.8083986694	4.2220159826
193.4	4.8087440302	4.2219796167
193.5	4.8090893908	4.221943354
193.6	4.809435514	4.2219059825
193.7	4.809780874	4.2218699269
193.8	4.8101269967	4.2218327642
193.9	4.8104723561	4.2217969155
194	4.8108184783	4.2217599616
194.1	4.8111646001	4.2217231124
194.2	4.8115107217	4.2216863679
194.3	4.8118568431	4.221649728
194.4	4.8122029641	4.2216131928
194.5	4.8125498479	4.2215755586
194.6	4.8128959684	4.2215392333
194.7	4.8132428516	4.2215018109
194.8	4.8135889716	4.2214656955
194.9	4.8139358543	4.2214284846
195	4.8142827367	4.2213913799
195.1	4.8146288559	4.2213555794
195.2	4.8149757378	4.221318686
195.3	4.8153233823	4.2212807026
195.4	4.8156702637	4.2212440221
195.5	4.8160171448	4.2212074477
195.6	4.8163640256	4.2211709792
195.7	4.8167116691	4.221133424
195.8	4.8170585494	4.2210971681
195.9	4.8174061924	4.2210598272
196	4.8177538351	4.221022594
196.1	4.8181014775	4.2209854683
196.2	4.8184491197	4.22094845
196.3	4.8187967616	4.2209115391
196.4	4.8191444033	4.2208747356
196.5	4.8194920447	4.2208380395
196.6	4.8198396859	4.2208014506
196.7	4.8201880897	4.2207637856
196.8	4.8205357303	4.2207274121
196.9	4.8208841336	4.2206899641
197	4.8212325367	4.2206526251
197.1	4.8215809394	4.220615395
197.2	4.821929342	4.2205782737
197.3	4.8222777442	4.2205412611
197.4	4.8226261463	4.2205043573
197.5	4.822974548	4.2204675622
197.6	4.8233229495	4.2204308757
197.7	4.8236721137	4.2203931235
197.8	4.8240205147	4.220356655
197.9	4.8243696783	4.2203191226
198	4.8247188418	4.2202817003
198.1	4.825067242	4.2202455591
198.2	4.8254164049	4.2202083563
198.3	4.8257655675	4.2201712637
198.4	4.8261147299	4.2201342812
198.5	4.826464655	4.2200962415
198.6	4.8268138168	4.2200594799
198.7	4.8271629785	4.2200228282
198.8	4.8275129028	4.2199851219
198.9	4.8278628268	4.2199475272
199	4.8282119877	4.2199112068
199.1	4.8285619113	4.2198738344
199.2	4.8289118345	4.2198365734
199.3	4.8292617576	4.2197994239
199.4	4.8296116804	4.2197623858
199.5	4.8299616029	4.219725459
199.6	4.8303122882	4.2196874862
199.7	4.8306622102	4.2196507829
199.8	4.8310128949	4.2196130351
199.9	4.8313628165	4.2195765551
200	4.8317135007	4.2195390323
200.1	4.8320641847	4.2195016224
200.2	4.8324148684	4.2194643253
200.3	4.8327655519	4.2194271409
200.4	4.8331162351	4.2193900692
200.5	4.8334669181	4.2193531102
200.6	4.8338176008	4.2193162638
200.7	4.8341690462	4.2192783823
200.8	4.8345197285	4.2192417619
200.9	4.8348711734	4.2192041079
201	4.8352218551	4.2191677134
201.1	4.8355732995	4.2191302869
201.2	4.8359247437	4.2190929745
201.3	4.8362761877	4.2190557762
201.4	4.8366276313	4.2190186919
201.5	4.8369790748	4.2189817216
201.6	4.8373312809	4.2189437252
201.7	4.8376827239	4.2189069836
201.8	4.8380341666	4.2188703558
201.9	4.838386372	4.2188327044
202	4.8387385771	4.2187951685
202.1	4.8390900191	4.2187588836
202.2	4.8394422237	4.2187215777
202.3	4.8397944282	4.218684387
202.4	4.8401466323	4.2186473117
202.5	4.8404995992	4.2186092194
202.6	4.8408518029	4.2185723754
202.7	4.8412040063	4.2185356466
202.8	4.8415569725	4.2184979032
202.9	4.8419091754	4.2184614055
203	4.8422621411	4.2184238948
203.1	4.8426151065	4.2183865009
203.2	4.8429680717	4.2183492235
203.3	4.8433210366	4.2183120629
203.4	4.8436740013	4.2182750187
203.5	4.8440269658	4.2182380912
203.6	4.84437993	4.2182012801
203.7	4.8447328939	4.2181645854
203.8	4.8450866206	4.218126886
203.9	4.8454395841	4.218090425
204	4.8457933103	4.2180529608
204.1	4.8461470362	4.2180156146
204.2	4.8465007619	4.2179783863
204.3	4.8468544874	4.2179412759
204.4	4.8472082126	4.2179042834
204.5	4.8475619376	4.2178674086
204.6	4.8479156624	4.2178306516
204.7	4.8482701498	4.2177928987
204.8	4.8486238741	4.2177563779
204.9	4.8489783611	4.2177188628
205	4.8493320849	4.2176825781
205.1	4.8496865714	4.2176453007
205.2	4.8500410576	4.2176081424
205.3	4.8503955437	4.2175711033
205.4	4.8507500295	4.2175341833
205.5	4.851104515	4.2174973824
205.6	4.8514590003	4.2174607004
205.7	4.8518142484	4.2174230322
205.8	4.8521687332	4.2173865889
205.9	4.8525239808	4.217349161
206	4.8528784651	4.2173129564
206.1	4.8532337122	4.2172757686
206.2	4.8535889591	4.2172387012
206.3	4.8539442057	4.2172017542
206.4	4.8542994521	4.2171649276
206.5	4.8546546982	4.2171282212
206.6	4.8550099441	4.2170916351
206.7	4.8553659527	4.2170540723
206.8	4.8557211982	4.2170177274
206.9	4.8560772063	4.2169804073
207	4.8564324513	4.2169443035
207.1	4.856788459	4.216907226
207.2	4.8571444665	4.2168702702
207.3	4.8575004737	4.216833436
207.4	4.8578564807	4.2167967234
207.5	4.8582124874	4.2167601323
207.6	4.858568494	4.2167236627
207.7	4.8589252632	4.2166862258
207.8	4.8592812693	4.2166499998
207.9	4.8596380381	4.2166128081
208	4.8599940437	4.2165768257
208.1	4.860350812	4.2165398791
208.2	4.8607075801	4.2165030553
208.3	4.8610643479	4.2164663544
208.4	4.8614211156	4.2164297762
208.5	4.861777883	4.2163933209
208.6	4.8621346501	4.2163569882
208.7	4.86249218	4.2163196976
208.8	4.8628489467	4.216283611
208.9	4.8632064761	4.2162465681
209	4.8635632424	4.2162107275
209.1	4.8639207714	4.216173932
209.2	4.8642783001	4.2161372606
209.3	4.8646358286	4.2161007133
209.4	4.8649933569	4.21606429
209.5	4.865350885	4.2160279906
209.6	4.8657084128	4.2159918152
209.7	4.8660667033	4.2159546911
209.8	4.8664242307	4.2159187642
209.9	4.8667825208	4.2158818902
210	4.8671400477	4.2158462117
210.1	4.8674983374	4.2158095876
210.2	4.8678566268	4.2157730888
210.3	4.868214916	4.2157367153
210.4	4.8685732049	4.2157004669
210.5	4.8689314937	4.2156643438
210.6	4.8692897822	4.2156283457
210.7	4.8696488334	4.2155914082
210.8	4.8700071215	4.2155556612
210.9	4.8703661723	4.2155189761
211	4.8707244599	4.2154834799
211.1	4.8710835102	4.2154470472
211.2	4.8714425604	4.215410741
211.3	4.8718016102	4.2153745612
211.4	4.8721606599	4.2153385079
211.5	4.8725197093	4.2153025809
211.6	4.8728787586	4.2152667803
211.7	4.8732378076	4.215231106
211.8	4.8735976193	4.2151945021
211.9	4.8739566678	4.215159081
212	4.8743164791	4.2151227319
212.1	4.8746762902	4.2150865105
212.2	4.875036101	4.2150504167
212.3	4.8753959116	4.2150144507
212.4	4.875755722	4.2149786122
212.5	4.8761155321	4.2149429013
212.6	4.8764753421	4.214907318
212.7	4.8768351518	4.2148718621
212.8	4.8771957243	4.2148354857
212.9	4.8775555335	4.2148002855
213	4.8779161056	4.2147641662
213.1	4.8782766773	4.2147281759
213.2	4.878636486	4.2146933593
213.3	4.8789970573	4.2146576259
213.4	4.8793576284	4.2146220213
213.5	4.8797181993	4.2145865455
213.6	4.880079533	4.2145501565
213.7	4.8804401034	4.2145149388
213.8	4.8808006737	4.2144798498
213.9	4.8811620067	4.2144438499
214	4.8815233394	4.2144079802
214.1	4.881883909	4.2143732785
214.2	4.8822452414	4.2143376681
214.3	4.8826065735	4.2143021877
214.4	4.8829679054	4.2142668373
214.5	4.883329237	4.2142316169
214.6	4.8836905685	4.2141965264
214.7	4.8840526627	4.2141605324
214.8	4.8844139937	4.2141257023
214.9	4.8847760874	4.2140899703
215	4.885137418	4.2140554006
215.1	4.8854995113	4.2140199304
215.2	4.8858616044	4.2139845913
215.3	4.8862236973	4.2139493835
215.4	4.88658579	4.2139143069
215.5	4.8869478824	4.2138793613
215.6	4.8873099747	4.2138445469
215.7	4.8876720667	4.2138098635
215.8	4.8880349215	4.2137742862
215.9	4.888397013	4.2137398656
216	4.8887598674	4.2137045525
216.1	4.8891227215	4.2136693718
216.2	4.8894848124	4.2136353455
216.3	4.8898476661	4.2136004288
216.4	4.8902105196	4.2135656445
216.5	4.8905733728	4.2135309925
216.6	4.8909369888	4.2134954538
216.7	4.8912998416	4.2134610671
216.8	4.8916626943	4.2134268125
216.9	4.8920263096	4.2133916734
217	4.8923891618	4.2133576839
217.1	4.8927527767	4.2133228113
217.2	4.8931163914	4.2132880724
217.3	4.8934800059	4.2132534669
217.4	4.8938436202	4.2132189949
217.5	4.8942072343	4.2131846564
217.6	4.8945708481	4.2131504514
217.7	4.8949344618	4.2131163797
217.8	4.8952988382	4.2130814315
217.9	4.8956624514	4.2130476273
218	4.8960268273	4.213012948
218.1	4.8963912031	4.2129784035
218.2	4.8967548157	4.2129450005
218.3	4.897119191	4.2129107247
218.4	4.8974835661	4.2128765835
218.5	4.897847941	4.2128425769
218.6	4.8982130787	4.212807701
218.7	4.8985774532	4.2127739643
218.8	4.8989418274	4.2127403622
218.9	4.8993069645	4.2127058928
219	4.8996713383	4.2126725604
219.1	4.9000364749	4.2126383622
219.2	4.9004016113	4.2126042999
219.3	4.9007667475	4.2125703734
219.4	4.9011318834	4.2125365827
219.5	4.9014970192	4.2125029279
219.6	4.9018621548	4.2124694088
219.7	4.9022272901	4.2124360254
219.8	4.9025924252	4.2124027777
219.9	4.9029583231	4.2123686713
220	4.9033242208	4.2123347021
220.1	4.9036893553	4.2123018627
220.2	4.9040552525	4.2122681669
220.3	4.9044211496	4.212234608
220.4	4.9047870464	4.2122011861
220.5	4.905152943	4.2121679011
220.6	4.9055188395	4.2121347531
220.7	4.9058847357	4.2121017419
220.8	4.9062513946	4.2120678799
220.9	4.9066172904	4.2120351431
221	4.906983949	4.2120015569
221.1	4.9073498444	4.2119690944
221.2	4.9077165025	4.2119357839
221.3	4.9080831604	4.2119026115
221.4	4.9084498182	4.2118695772
221.5	4.9088164757	4.211836681
221.6	4.909183133	4.2118039229
221.7	4.9095497901	4.2117713028
221.8	4.9099172099	4.2117378402
221.9	4.9102838666	4.2117054968
222	4.9106512861	4.2116723124
222.1	4.9110179424	4.2116402456
222.2	4.9113853614	4.2116073391
222.3	4.9117527802	4.211574572
222.4	4.9121201988	4.2115419441
222.5	4.9124876172	4.2115094554
222.6	4.9128550355	4.2114771059
222.7	4.9132224535	4.2114448957
222.8	4.9135906342	4.2114118513
222.9	4.9139580518	4.2113799201
223	4.9143262322	4.2113471561
223.1	4.9146936494	4.2113155037
223.2	4.9150618293	4.21128302
223.3	4.915430009	4.2112506768
223.4	4.9157981886	4.2112184739
223.5	4.9161663679	4.2111864115
223.6	4.916534547	4.2111544894
223.7	4.916902726	4.2111227076
223.8	4.9172709047	4.2110910661
223.9	4.9176398462	4.2110585996
224	4.9180080245	4.2110272394
224.1	4.9183769655	4.2109950554
224.2	4.9187459064	4.2109630131
224.3	4.9191140841	4.2109320748
224.4	4.9194830246	4.210900315
224.5	4.9198519649	4.2108686966
224.6	4.9202209049	4.2108372197
224.7	4.9205906077	4.2108049247
224.8	4.9209595474	4.2107737314
224.9	4.9213284869	4.2107426796
225	4.9216981891	4.2107108116
225.1	4.9220671281	4.2106800433
225.2	4.9224368299	4.2106484601
225.3	4.9228065315	4.2106170197
225.4	4.9231762329	4.210585722
225.5	4.9235459341	4.2105545669
225.6	4.9239156352	4.2105235545
225.7	4.924285336	4.2104926847
225.8	4.9246550366	4.2104619575
225.9	4.9250254999	4.2104304216
226	4.9253952002	4.2103999802
226.1	4.9257656631	4.2103687315
226.2	4.9261353629	4.2103385758
226.3	4.9265058255	4.2103076141
226.4	4.9268762879	4.2102767963
226.5	4.92724675	4.2102461223
226.6	4.927617212	4.2102155921
226.7	4.9279876738	4.2101852056
226.8	4.9283581353	4.2101549629
226.9	4.9287293597	4.2101239196
227	4.9290998208	4.2100939649
227.1	4.9294710448	4.2100632111
227.2	4.9298415056	4.2100335444
227.3	4.9302127291	4.2100030799
227.4	4.9305839524	4.2099727604
227.5	4.9309551756	4.2099425858
227.6	4.9313263985	4.2099125561
227.7	4.9316976213	4.2098826713
227.8	4.9320688438	4.2098529314
227.9	4.9324400662	4.2098233363
228	4.9328120513	4.2097929495
228.1	4.9331832732	4.2097636448
228.2	4.9335552579	4.2097335496
228.3	4.9339272425	4.2097036005
228.4	4.9342984638	4.2096747314
228.5	4.934670448	4.2096450738
228.6	4.9350424319	4.2096155623
228.7	4.9354144156	4.2095861968
228.8	4.9357871621	4.2095560463
228.9	4.9361591455	4.2095269735
229	4.9365311286	4.2094980466
229.1	4.9369038745	4.2094683367
229.2	4.9372758573	4.2094397024
229.3	4.9376486028	4.2094102864
229.4	4.9380213481	4.2093810176
229.5	4.9383940932	4.209351896
229.6	4.9387668382	4.2093229215
229.7	4.9391395829	4.2092940943
229.8	4.9395123274	4.2092654142
229.9	4.9398850718	4.2092368812
230	4.9402578159	4.2092084953
230.1	4.9406313229	4.2091793343
230.2	4.9410040666	4.2091512432
230.3	4.9413775731	4.2091223783
230.4	4.9417510795	4.2090936619
230.5	4.9421245856	4.2090650937
230.6	4.9424980915	4.2090366739
230.7	4.9428715973	4.2090084023
230.8	4.9432451029	4.2089802791
230.9	4.9436186082	4.2089523041
231	4.9439921134	4.2089244773
231.1	4.9443663813	4.2088958834
231.2	4.9447398861	4.2088683537
231.3	4.9451141536	4.2088400581
231.4	4.945488421	4.2088119121
231.5	4.9458619252	4.2087848281
231.6	4.9462361922	4.2087569803
231.7	4.9466104589	4.208729282
231.8	4.9469847255	4.208701733
231.9	4.9473597549	4.2086734235
232	4.9477340211	4.2086461739
232.1	4.9481082871	4.2086190737
232.2	4.9484833158	4.2085912149
232.3	4.9488575815	4.208564414
232.4	4.9492326098	4.2085368558
232.5	4.949607638	4.2085094482
232.6	4.949982666	4.2084821912
232.7	4.9503569309	4.2084559893
232.8	4.9507327215	4.2084281288
232.9	4.9511077489	4.2084013234
233	4.9514827761	4.2083746685
233.1	4.9518578032	4.208348164
233.2	4.952233593	4.2083209088
233.3	4.9526086197	4.208294706
233.4	4.9529844091	4.2082677536
233.5	4.9533601983	4.208240953
233.6	4.9537352244	4.2082152026
233.7	4.9541110133	4.2081887047
233.8	4.954486802	4.2081623585
233.9	4.9548625904	4.208136164
234	4.9552391417	4.2081092251
234.1	4.9556149298	4.2080833344
234.2	4.9559907177	4.2080575954
234.3	4.9563672684	4.208031114
234.4	4.9567430559	4.2080056787
234.5	4.9571196062	4.2079795023
234.6	4.9574961563	4.2079534788
234.7	4.9578727062	4.2079276082
234.8	4.9582492559	4.2079018903
234.9	4.9586258055	4.2078763252
235	4.9590023548	4.2078509129
235.1	4.959378904	4.2078256533
235.2	4.959755453	4.2078005464
235.3	4.9601327647	4.207774705
235.4	4.9605093133	4.2077499042
235.5	4.9608866247	4.20772437
235.6	4.9612639358	4.2076989899
235.7	4.9616404839	4.2076746484
235.8	4.9620177947	4.2076495754
235.9	4.9623951053	4.2076246564
236	4.9627724157	4.2075998913
236.1	4.9631504889	4.207574398
236.2	4.9635277989	4.2075499413
236.3	4.9639051088	4.2075256384
236.4	4.9642831814	4.2075006092
236.5	4.9646604909	4.2074766146
236.6	4.9650385632	4.207451895
236.7	4.9654166352	4.2074273305
236.8	4.9657947071	4.2074029211
236.9	4.9661727788	4.2073786666
237	4.9665508503	4.2073545673
237.1	4.9669289216	4.2073306229
237.2	4.9673069928	4.2073068335
237.3	4.9676850637	4.2072831992
237.4	4.9680638974	4.2072588461
237.5	4.968441968	4.2072355223
237.6	4.9688208013	4.2072114811
237.7	4.9691996345	4.2071875961
237.8	4.9695777045	4.2071647383
237.9	4.9699565373	4.2071411651
238	4.9703353699	4.207117748
238.1	4.9707142023	4.207094487
238.2	4.9710930345	4.2070713822
238.3	4.9714726295	4.2070475657
238.4	4.9718514614	4.2070247737
238.5	4.972231056	4.2070012714
238.6	4.9726098875	4.2069787922
238.7	4.9729894817	4.2069556039
238.8	4.9733683129	4.2069334375
238.9	4.9737479067	4.2069105632
239	4.9741275004	4.2068878461
239.1	4.9745070939	4.2068652864
239.2	4.9748866873	4.2068428839
239.3	4.9752670434	4.2068197774
239.4	4.9756466363	4.20679769
239.5	4.9760262291	4.2067757599
239.6	4.9764065846	4.2067531276
239.7	4.9767861771	4.2067315125
239.8	4.9771665322	4.2067091964
