perioda	phase	group
160.5	4.3217674791	3.6774856961
160.6	4.3222393009	3.6772379064
160.7	4.3227118857	3.6769860279
160.8	4.3231844706	3.6767367815
160.9	4.3236570556	3.6764901627
161	4.3241304035	3.6762394685
161.1	4.3246037516	3.6759914034
161.2	4.3250770997	3.6757459628
161.3	4.3255519738	3.6754897784
161.4	4.326026085	3.6752429072
161.5	4.3265009592	3.6749919865
161.6	4.3269758335	3.6747436934
161.7	4.3274514708	3.6744913634
161.8	4.3279271082	3.6742416625
161.9	4.3284027457	3.673994586
162	4.3288791461	3.6737434859
162.1	4.3293563096	3.6734883738
162.2	4.3298334732	3.6732358937
162.3	4.3303106369	3.6729860411
162.4	4.3307878006	3.6727388113
162.5	4.3312657274	3.6724875836
162.6	4.3317444172	3.6722323693
162.7	4.332223107	3.6719797855
162.8	4.332701797	3.6717298275
162.9	4.33318125	3.6714758961
163	4.333660703	3.6712245919
163.1	4.3341409191	3.6709693266
163.2	4.3346211353	3.6707166901
163.3	4.3351013516	3.6704666777
163.4	4.3355823308	3.6702127172
163.5	4.3360633102	3.6699613822
163.6	4.3365450526	3.6697061113
163.7	4.3370267951	3.6694534673
163.8	4.3375085377	3.6692034459
163.9	4.3379910432	3.6689495014
164	4.3384743119	3.668691645
164.1	4.3389575806	3.6684364185
164.2	4.3394408494	3.6681838173
164.3	4.3399248812	3.667927317
164.4	4.3404089132	3.6676734435
164.5	4.3408929452	3.6674221922
164.6	4.3413777402	3.6671670546
164.7	4.3418625354	3.6669145407
164.8	4.3423480936	3.6666581523
164.9	4.3428336518	3.6664043889
165	4.3433199731	3.666146763
165.1	4.3438062945	3.6658917635
165.2	4.344293379	3.6656329133
165.3	4.3447804635	3.6653766909
165.4	4.3452675481	3.6651230916
165.5	4.3457553958	3.6648656543
165.6	4.3462432436	3.6646108415
165.7	4.3467318544	3.6643522024
165.8	4.3472204653	3.6640961892
165.9	4.3477090763	3.6638427974
166	4.3481984503	3.6635855917
166.1	4.3486885874	3.6633245832
166.2	4.3491779616	3.6630726236
166.3	4.3496688618	3.6628104473
166.4	4.3501589992	3.6625573109
166.5	4.3506498996	3.6623003847
166.6	4.3511415631	3.6620396796
166.7	4.3516332267	3.6617816012
166.8	4.3521248904	3.6615261449
166.9	4.3526173171	3.661266922
167	4.3531097439	3.6610103225
167.1	4.3536029337	3.660749968
167.2	4.3540961237	3.6604922382
167.3	4.3545893138	3.6602371287
167.4	4.3550832669	3.6599782763
167.5	4.355577983	3.6597156917
167.6	4.3560726993	3.6594557343
167.7	4.3565674157	3.6591983998
167.8	4.3570628951	3.6589373451
167.9	4.3575583747	3.6586789146
168	4.3580538543	3.6584231037
168.1	4.358550097	3.6581635848
168.2	4.3590471027	3.6579003684
168.3	4.3595441086	3.6576397786
168.4	4.3600411146	3.6573818109
168.5	4.3605388836	3.6571201577
168.6	4.3610366527	3.6568611279
168.7	4.3615351849	3.6565984239
168.8	4.3620337172	3.6563383444
168.9	4.3625322496	3.656080885
169	4.3630315451	3.6558197633
169.1	4.3635316036	3.6555549898
169.2	4.3640308993	3.6552991113
169.3	4.3645317209	3.6550333192
169.4	4.3650317798	3.6547764132
169.5	4.3655333646	3.6545096146
169.6	4.3660341867	3.6542516935
169.7	4.3665357718	3.653990144
169.8	4.3670381199	3.6537249767
169.9	4.3675404682	3.6534624353
170	4.3680428165	3.6532025156
170.1	4.368545928	3.6529389896
170.2	4.3690490395	3.6526780864
170.3	4.3695529142	3.652413588
170.4	4.3700567889	3.6521517134
170.5	4.3705606638	3.6518924583
170.6	4.3710653017	3.6516296196
170.7	4.3715707027	3.6513632076
170.8	4.3720753408	3.6511056107
170.9	4.372581505	3.6508382575
171	4.3730869063	3.6505797108
171.1	4.3735938337	3.6503114283
171.2	4.3740999982	3.6500519436
171.3	4.3746069258	3.6497889085
171.4	4.3751146164	3.6495223332
171.5	4.3756223072	3.6492583828
171.6	4.3761299981	3.6489970531
171.7	4.3766384521	3.6487321946
171.8	4.3771469062	3.6484699578
171.9	4.3776561233	3.6482042029
172	4.3781653406	3.6479410708
172.1	4.3786753209	3.6476744312
172.2	4.3791853014	3.6474104155
172.3	4.379696045	3.647142903
172.4	4.3802067886	3.6468780154
172.5	4.3807175324	3.6466157483
172.6	4.3812290393	3.6463499957
172.7	4.3817405463	3.6460868646
172.8	4.3822528164	3.6458202586
172.9	4.3827650866	3.6455562752
173	4.3832781199	3.6452888274
173.1	4.3837911533	3.6450240031
173.2	4.3843049497	3.644755725
173.3	4.3848187463	3.6444900714
173.4	4.3853325431	3.6442270382
173.5	4.3858471029	3.6439605621
173.6	4.3863616628	3.6436967073
173.7	4.3868769859	3.6434294201
173.8	4.387392309	3.6431647552
173.9	4.3879083952	3.6428966683
174	4.3884244816	3.6426312046
174.1	4.388941331	3.6423623292
174.2	4.3894581806	3.6420960781
174.3	4.3899750303	3.6418324469
174.4	4.390492643	3.641565415
174.5	4.3910110189	3.6412949921
174.6	4.3915293949	3.6410271952
174.7	4.392047771	3.6407620202
174.8	4.3925669102	3.640493465
174.9	4.3930860496	3.6402275325
175	4.3936051891	3.6399642187
175.1	4.3941258546	3.6396915515
175.2	4.3946457573	3.6394274923
175.3	4.395166423	3.6391600738
175.4	4.3956878519	3.6388893058
175.5	4.3962092809	3.6386211632
175.6	4.39673071	3.6383556419
175.7	4.3972529022	3.6380867816
175.8	4.3977750946	3.6378205435
175.9	4.39829805	3.6375509766
176	4.3988210056	3.6372840327
176.1	4.3993447243	3.6370137701
176.2	4.3998684431	3.6367461313
176.3	4.400392162	3.6364811123
176.4	4.400916644	3.6362127851
176.5	4.4014418891	3.6359411592
176.6	4.4019671344	3.6356721588
176.7	4.4024923798	3.6354057799
176.8	4.4030183883	3.6351361127
176.9	4.4035443969	3.6348690677
177	4.4040711686	3.6345987445
177.1	4.4045979404	3.6343310443
177.2	4.4051254754	3.6340600757
177.3	4.4056530105	3.633791731
177.4	4.4061813086	3.6335201278
177.5	4.406709607	3.6332511492
177.6	4.4072379054	3.6329847912
177.7	4.407766967	3.632715185
177.8	4.4082967916	3.63244234
177.9	4.4088266164	3.6321721212
178	4.4093564413	3.6319045245
178.1	4.4098870294	3.6316336991
178.2	4.4104176175	3.6313654967
178.3	4.4109489688	3.6310940754
178.4	4.4114803202	3.6308252777
178.5	4.4120124347	3.6305532709
178.6	4.4125445494	3.6302838885
178.7	4.4130766642	3.6300171264
178.8	4.4136095421	3.6297471653
178.9	4.414143183	3.6294740145
179	4.4146768242	3.6292034894
179.1	4.4152104655	3.6289355862
179.2	4.4157448698	3.6286645032
179.3	4.4162792743	3.6283960427
179.4	4.416814442	3.6281244121
179.5	4.4173503727	3.6278496205
179.6	4.4178855406	3.6275832365
179.7	4.4184214716	3.6273136925
179.8	4.4189581657	3.6270409974
179.9	4.41949486	3.6267709268
180	4.4200323173	3.6264977148
180.1	4.4205697749	3.626227128
180.2	4.4211072325	3.6259591624
180.3	4.4216454533	3.6256880652
180.4	4.4221844371	3.6254138454
180.5	4.4227234211	3.6251422522
180.6	4.4232624053	3.6248732816
180.7	4.4238021526	3.6246011981
180.8	4.4243419	3.6243317379
180.9	4.4248824105	3.6240591742
181	4.4254229212	3.6237892344
181.1	4.425964195	3.6235162005
181.2	4.4265054689	3.6232457912
181.3	4.4270475059	3.6229722971
181.4	4.4275895431	3.622701428
181.5	4.4281315804	3.6224331802
181.6	4.4286743809	3.6221618572
181.7	4.4292179444	3.6218874681
181.8	4.4297615081	3.6216157052
181.9	4.430305072	3.6213465648
182	4.4308493989	3.6210743677
182.1	4.431394489	3.6207991229
182.2	4.4319388162	3.6205321719
182.3	4.4324846695	3.6202565119
182.4	4.433030523	3.6199834799
182.5	4.4335763767	3.619713072
182.6	4.4341222304	3.6194452842
182.7	4.4346696103	3.6191688228
182.8	4.4352162273	3.6189006312
182.9	4.4357636075	3.6186294199
183	4.4363117507	3.6183551979
183.1	4.4368598942	3.6180836016
183.2	4.4374088007	3.6178090035
183.3	4.4379577074	3.6175370317
183.4	4.4385066142	3.6172676822
183.5	4.4390562842	3.6169953404
183.6	4.4396059543	3.6167256214
183.7	4.4401563875	3.6164529189
183.8	4.4407075838	3.6161772417
183.9	4.4412587803	3.6159041924
184	4.4418099769	3.615633767
184.1	4.4423619367	3.615360376
184.2	4.4429138966	3.6150896095
184.3	4.4434666196	3.6148158863
184.4	4.4440193428	3.6145447881
184.5	4.4445720661	3.6142763109
184.6	4.4451263155	3.6139993218
184.7	4.4456798021	3.6137305227
184.8	4.4462340519	3.6134587851
184.9	4.4467890647	3.6131841175
185	4.4473440777	3.6129120762
185.1	4.4478990908	3.6126426574
185.2	4.4484548671	3.6123703176
185.3	4.4490114065	3.6120950654
185.4	4.449567946	3.6118224405
185.5	4.4501244857	3.6115524389
185.6	4.4506817885	3.6112795338
185.7	4.4512390915	3.6110092526
185.8	4.4517971576	3.6107360767
185.9	4.4523552238	3.610465525
186	4.4529140532	3.6101920873
186.1	4.4534728827	3.6099212743
186.2	4.4540324753	3.609647584
186.3	4.4545920681	3.6093765186
186.4	4.455152424	3.6091025847
186.5	4.4557127801	3.6088312761
186.6	4.4562738993	3.6085571076
186.7	4.4568350186	3.6082855648
186.8	4.4573969011	3.6080111706
186.9	4.4579587837	3.6077394026
187	4.4585206665	3.607470257
187.1	4.4590833124	3.6071982687
187.2	4.4596467214	3.606923446
187.3	4.4602101306	3.6066512503
187.4	4.46077354	3.6063816777
187.5	4.4613377125	3.6061092794
187.6	4.4619018851	3.6058395047
187.7	4.4624668208	3.6055669127
187.8	4.4630325197	3.605291512
187.9	4.4635974558	3.6050241678
188	4.4641639179	3.6047485905
188.1	4.4647303802	3.6044756416
188.2	4.4652968427	3.6042053171
188.3	4.4658640683	3.6039322008
188.4	4.4664312941	3.6036617092
188.5	4.4669992829	3.6033884342
188.6	4.467567272	3.6031177843
188.7	4.4681352612	3.6028497557
188.8	4.4687047765	3.6025735598
188.9	4.469273529	3.6023053817
189	4.4698430446	3.6020344371
189.1	4.4704133233	3.6017607339
189.2	4.4709836022	3.6014896568
189.3	4.4715538812	3.6012212018
189.4	4.4721256863	3.6009446284
189.5	4.4726967287	3.6006760497
189.6	4.4732685341	3.6004047293
189.7	4.4738403398	3.6001360315
189.8	4.4744129085	3.5998646002
189.9	4.4749862404	3.5995904434
190	4.4755595724	3.5993189136
190.1	4.4761329046	3.599050007
190.2	4.4767069999	3.5987783832
190.3	4.4772810954	3.5985093828
190.4	4.477855954	3.5982376735
190.5	4.4784315757	3.597963263
190.6	4.4790064346	3.5976968011
190.7	4.4795828196	3.5974223215
190.8	4.4801584419	3.5971557828
190.9	4.4807355901	3.5968812423
191	4.4813119757	3.5966146351
191.1	4.4818898872	3.5963400421
191.2	4.482467036	3.5960733747
191.3	4.4830457109	3.5957987373
191.4	4.483623623	3.5955320179
191.5	4.4842022982	3.59526263
191.6	4.4847817365	3.5949905813
191.7	4.485361175	3.5947211575
191.8	4.4859413766	3.594449081
191.9	4.4865215784	3.5941796296
192	4.4871017803	3.5939127995
192.1	4.4876827454	3.5936433247
192.2	4.4882644736	3.5933712131
192.3	4.4888462019	3.5931017268
192.4	4.4894279305	3.5928348622
192.5	4.4900104221	3.5925653688
192.6	4.4905936769	3.5922932542
192.7	4.4911769318	3.5920237653
192.8	4.4917601869	3.5917568984
192.9	4.4923442051	3.5914874183
193	4.4929289865	3.5912153328
193.1	4.493513768	3.5909458731
193.2	4.4940985497	3.5906790357
193.3	4.4946840944	3.5904096007
193.4	4.4952696394	3.5901427881
193.5	4.4958559475	3.5898733856
193.6	4.4964422558	3.5896066056
193.7	4.4970293271	3.5893372436
193.8	4.4976163987	3.589070504
193.9	4.4982042333	3.5888011902
194	4.4987928311	3.5885293097
194.1	4.4993806661	3.588265241
194.2	4.4999692643	3.5879986058
194.3	4.5005586255	3.5877294117
194.4	4.5011479869	3.5874628404
194.5	4.5017381114	3.5871937178
194.6	4.5023282361	3.5869272179
194.7	4.5029191239	3.5866581745
194.8	4.5035100119	3.5863917539
194.9	4.504101663	3.5861227972
195	4.5046933143	3.5858564635
195.1	4.5052857287	3.5855876013
195.2	4.5058781433	3.585321362
195.3	4.506470558	3.5850577419
195.4	4.5070637359	3.5847916009
195.5	4.5076576769	3.5845229467
195.6	4.508251618	3.5842569154
195.7	4.5088455593	3.5839935033
195.8	4.5094410267	3.5837224642
195.9	4.5100357313	3.5834591693
196	4.510631199	3.5831933761
196.1	4.5112274299	3.582925092
196.2	4.511822898	3.5826645372
196.3	4.5124198921	3.5823963891
196.4	4.5130168864	3.5821308638
196.5	4.5136138808	3.5818679577
196.6	4.5142116384	3.5816025757
196.7	4.5148101591	3.5813347252
196.8	4.51540868	3.5810694974
196.9	4.516007201	3.5808068888
197	4.5166064852	3.5805418191
197.1	4.5172057695	3.5802793684
197.2	4.517805817	3.5800144639
197.3	4.5184058646	3.5797521784
197.4	4.5190066753	3.5794874465
197.5	4.5196082492	3.5792202754
197.6	4.5202090602	3.5789607813
197.7	4.5208113974	3.5786937973
197.8	4.5214137347	3.5784294358
197.9	4.5220160722	3.5781676931
198	4.5226191727	3.5779035257
198.1	4.5232222735	3.5776419771
198.2	4.5238261374	3.5773780111
198.3	4.5244300014	3.5771166638
198.4	4.5250346286	3.5768529062
198.5	4.5256392559	3.5765917672
198.6	4.5262438834	3.5763332431
198.7	4.526850037	3.5760673017
198.8	4.5274554278	3.5758089929
198.9	4.5280615817	3.5755482883
199	4.5286684987	3.5752851949
199.1	4.5292754159	3.5750247198
199.2	4.5298830962	3.5747618631
199.3	4.5304907766	3.5745016244
199.4	4.5310992202	3.5742390113
199.5	4.5317076639	3.5739790161
199.6	4.5323161079	3.5737216352
199.7	4.5329253149	3.5734618868
199.8	4.533535285	3.5731997781
199.9	4.5341452553	3.572940287
200	4.5347559887	3.5726784427
200.1	4.5353667223	3.5724192157
200.2	4.5359774561	3.5721626025
200.3	4.536588953	3.571903643
200.4	4.537201213	3.5716423442
200.5	4.5378134731	3.5713836625
200.6	4.5384257334	3.5711275941
200.7	4.5390387569	3.5708691934
200.8	4.5396525434	3.5706084674
200.9	4.5402663301	3.570350358
201	4.540880117	3.5700948615
201.1	4.541494667	3.5698370466
201.2	4.5421092171	3.5695818445
201.3	4.5427245304	3.5693243308
201.4	4.5433406067	3.5690645125
201.5	4.5439566833	3.5688073101
201.6	4.54457276	3.5685527201
201.7	4.5451895998	3.5682958322
201.8	4.5458064398	3.5680415564
201.9	4.5464240429	3.5677849896
202	4.5470416461	3.5675310347
202.1	4.5476600125	3.5672747955
202.2	4.548278379	3.567021168
202.3	4.5488975086	3.566765263
202.4	4.5495174014	3.5665070876
202.5	4.5501365314	3.5662564051
202.6	4.5507571874	3.5659985772
202.7	4.5513770806	3.5657482349
202.8	4.5519984999	3.5654907608
202.9	4.5526191564	3.5652407651
203	4.553241339	3.5649836514
203.1	4.5538627587	3.5647340088
203.2	4.5544849416	3.5644821156
203.3	4.5551078876	3.5642279787
203.4	4.5557308338	3.5639764517
203.5	4.556354543	3.5637226876
203.6	4.5569782524	3.5634715331
203.7	4.557602725	3.5632181482
203.8	4.5582271977	3.5629673724
203.9	4.5588524334	3.5627143729
204	4.5594776694	3.5624639823
204.1	4.5601029055	3.562216197
204.2	4.5607289047	3.5619661943
204.3	4.5613556671	3.5617139811
204.4	4.5619824295	3.5614643761
204.5	4.5626099551	3.561212567
204.6	4.5632374809	3.5609633658
204.7	4.5638650068	3.5607167688
204.8	4.5644932958	3.5604679742
204.9	4.5651223479	3.5602169886
205	4.5657514002	3.5599686101
205.1	4.5663804526	3.5597228351
205.2	4.5670102681	3.5594748755
205.3	4.5676408468	3.559224738
205.4	4.5682714255	3.5589772067
205.5	4.5689020045	3.5587322781
205.6	4.5695333465	3.5584851779
205.7	4.5701646887	3.5582406799
205.8	4.570796794	3.5579940168
205.9	4.5714296624	3.557745195
206	4.572062531	3.5574989783
206.1	4.5726953997	3.5572553631
206.2	4.5733290315	3.5570095954
206.3	4.5739626635	3.5567664288
206.4	4.5745970586	3.5565211161
206.5	4.5752314538	3.5562784041
206.6	4.5758666121	3.5560335524
206.7	4.5765017706	3.5557913008
206.8	4.5771376921	3.5555469159
206.9	4.5777736139	3.5553051307
207	4.5784102987	3.5550612185
207.1	4.5790469836	3.5548199056
207.2	4.5796844317	3.5545764719
207.3	4.5803218799	3.554335637
207.4	4.5809600912	3.5540926876
207.5	4.5815983027	3.5538523365
207.6	4.5822372772	3.5536098773
207.7	4.5828762519	3.5533700158
207.8	4.5835159897	3.5531280524
207.9	4.5841557277	3.5528886863
208	4.5847954658	3.5526519139
208.1	4.5854367299	3.5524083595
208.2	4.5860772313	3.5521720876
208.3	4.5867184957	3.551933726
208.4	4.5873605232	3.5516932811
208.5	4.5880025509	3.5514554319
208.6	4.5886445787	3.5512201749
208.7	4.5892873696	3.5509828404
208.8	4.5899309236	3.5507434349
208.9	4.5905744778	3.5505066241
209	4.5912180321	3.5502724044
209.1	4.5918623495	3.5500361194
209.2	4.5925074299	3.5497977757
209.3	4.5931525106	3.5495620255
209.4	4.5937975913	3.5493288653
209.5	4.5944434352	3.5490936521
209.6	4.5950892792	3.5488610284
209.7	4.5957358862	3.5486263577
209.8	4.5963824935	3.5483942758
209.9	4.5970298638	3.548160153
210	4.5976772342	3.5479286185
210.1	4.5983253677	3.5476950491
210.2	4.5989742643	3.547459451
210.3	4.5996223982	3.5472310567
210.4	4.600272058	3.5469960233
210.5	4.6009209551	3.5467681866
210.6	4.6015706152	3.5465383265
210.7	4.6022210384	3.5463064495
210.8	4.6028714617	3.5460771584
210.9	4.6035226481	3.5458458562
211	4.6041738347	3.5456171393
211.1	4.6048257843	3.5453864172
211.2	4.6054777341	3.5451582797
211.3	4.606129684	3.5449327233
211.4	4.606782397	3.5447051674
211.5	4.6074358731	3.5444756181
211.6	4.6080893493	3.5442486521
211.7	4.6087428257	3.5440242658
211.8	4.6093970651	3.5437978918
211.9	4.6100520676	3.5435695361
212	4.6107070702	3.5433437624
212.1	4.611362073	3.5431205671
212.2	4.6120178388	3.5428953957
212.3	4.6126736048	3.5426728021
212.4	4.6133301338	3.542448238
212.5	4.613987426	3.5422217098
212.6	4.6146439553	3.5420022995
212.7	4.6153020106	3.5417763895
212.8	4.6159593031	3.5415575904
212.9	4.6166181216	3.5413323037
213	4.6172761774	3.5411141207
213.1	4.6179357591	3.5408894624
213.2	4.618594578	3.5406719005
213.3	4.61925416	3.5404523911
213.4	4.619914505	3.5402309399
213.5	4.6205748502	3.5400120623
213.6	4.6212359585	3.5397912487
213.7	4.6218970669	3.5395730079
213.8	4.6225581754	3.5393573364
213.9	4.6232200469	3.5391397341
214	4.6238826815	3.5389202073
214.1	4.6245453163	3.5387032517
214.2	4.6252079512	3.5384888638
214.3	4.6258713491	3.5382725566
214.4	4.6265355101	3.5380543359
214.5	4.6271989083	3.5378431622
214.6	4.6278638325	3.5376256003
214.7	4.6285287568	3.5374106074
214.8	4.6291936813	3.5371981799
214.9	4.6298593688	3.5369838498
215	4.6305250564	3.5367720843
215.1	4.6311915071	3.5365584218
215.2	4.6318579579	3.536347323
215.3	4.6325244088	3.5361387845
215.4	4.6331916228	3.5359283542
215.5	4.6338595998	3.5357160378
215.6	4.6345275769	3.5355062836
215.7	4.6351963171	3.5352946489
215.8	4.6358650574	3.5350855755
215.9	4.6365337979	3.53487906
216	4.6372033014	3.534670669
216.1	4.6378735679	3.5344604085
216.2	4.6385430716	3.5342571311
216.3	4.6392141013	3.534047563
216.4	4.6398851311	3.5338405537
216.5	4.640556161	3.5336360998
216.6	4.641227954	3.5334297867
216.7	4.6418997471	3.533226028
216.8	4.6425723032	3.5330204156
216.9	4.6432448595	3.5328173568
217	4.6439174159	3.532616848
217.1	4.6445914982	3.5324100953
217.2	4.6452648177	3.5322102899
217.3	4.6459389003	3.5320086412
217.4	4.6466137459	3.5318051549
217.5	4.6472885916	3.5316042194
217.6	4.6479634374	3.5314058313
217.7	4.6486390462	3.5312056105
217.8	4.6493146552	3.5310079361
217.9	4.6499910272	3.5308084357
218	4.6506681622	3.5306071109
218.1	4.6513445344	3.5304126997
218.2	4.6520224326	3.5302121049
218.3	4.6526995679	3.5300184153
218.4	4.6533774663	3.5298229084
218.5	4.6540561277	3.5296255898
218.6	4.6547347893	3.529430814
218.7	4.6554142138	3.5292342318
218.8	4.6560936385	3.5290401914
218.9	4.6567730632	3.5288486893
219	4.657453251	3.5286553856
219.1	4.6581342018	3.5284602859
219.2	4.6588143898	3.5282720563
219.3	4.6594961038	3.5280777027
219.4	4.6601778178	3.5278858879
219.5	4.6608595319	3.5276966085
219.6	4.6615412462	3.527509861
219.7	4.6622244863	3.5273170121
219.8	4.6629069637	3.5271310118
219.9	4.6635902041	3.5269432302
220	4.6642742075	3.5267536727
220.1	4.664958211	3.5265666476
220.2	4.6656422145	3.5263821514
220.3	4.6663269811	3.5261958839
220.4	4.6670125108	3.5260078508
220.5	4.6676972775	3.5258266386
220.6	4.6683835703	3.5256393723
220.7	4.6690691002	3.5254589197
220.8	4.669756156	3.5252724242
220.9	4.670442449	3.5250927353
221	4.671129505	3.5249112899
221.1	4.671817324	3.5247280936
221.2	4.6725051431	3.5245474209
221.3	4.6731929623	3.5243692684
221.4	4.6738815445	3.5241893695
221.5	4.6745708897	3.5240077296
221.6	4.675260235	3.5238286113
221.7	4.6759495804	3.523652011
221.8	4.6766396888	3.5234736743
221.9	4.6773297973	3.5232978545
222	4.6780199058	3.5231245483
222.1	4.6787107774	3.5229495099
222.2	4.6794024119	3.5227727449
222.3	4.6800940466	3.5225984948
222.4	4.6807856813	3.522426756
222.5	4.681478079	3.5222532949
222.6	4.6821704768	3.5220823441
222.7	4.6828636376	3.5219096759
222.8	4.6835567984	3.5217395169
222.9	4.6842507223	3.5215676454
223	4.6849446462	3.5213982818
223.1	4.6856393331	3.5212272108
223.2	4.6863340201	3.5210586465
223.3	4.6870287072	3.5208925856
223.4	4.6877241573	3.5207248214
223.5	4.6884196074	3.5205595594
223.6	4.6891158205	3.520392599
223.7	4.6898120337	3.5202281397
223.8	4.6905090099	3.5200619867
223.9	4.6912059862	3.5198983336
224	4.6919037254	3.5197329916
224.1	4.6926014647	3.5195701484
224.2	4.6932992041	3.5194098004
224.3	4.6939977064	3.5192477678
224.4	4.6946962088	3.5190882293
224.5	4.6953954742	3.5189270109
224.6	4.6960947397	3.5187682853
224.7	4.6967947682	3.5186078846
224.8	4.6974947967	3.5184499756
224.9	4.6981948252	3.5182945547
225	4.6988956167	3.5181374629
225.1	4.6995971713	3.5179787053
225.2	4.7002987258	3.5178224371
225.3	4.7010002805	3.5176686545
225.4	4.7017018351	3.5175173542
225.5	4.7024049157	3.5173602509
225.6	4.7031072334	3.5172097723
225.7	4.7038103141	3.5170576362
225.8	4.7045141577	3.5169038479
225.9	4.7052172385	3.5167566706
226	4.7059218452	3.5166037139
226.1	4.706625689	3.5164573611
226.2	4.7073310587	3.5163052392
226.3	4.7080356655	3.5161597143
226.4	4.7087410352	3.5160125452
226.5	4.709447168	3.5158637371
226.6	4.7101525378	3.5157215123
226.7	4.7108594336	3.5155735417
226.8	4.7115655665	3.5154321473
226.9	4.7122732252	3.5152850175
227	4.7129801211	3.5151444568
227.1	4.7136877799	3.515002265
227.2	4.7143962017	3.5148584473
227.3	4.7151038606	3.5147211852
227.4	4.7158130454	3.5145782107
227.5	4.7165214672	3.5144417847
227.6	4.717231415	3.5142996566
227.7	4.7179405999	3.5141640698
227.8	4.7186505477	3.5140268649
227.9	4.7193604956	3.5138921178
228	4.7200712064	3.5137557571
228.1	4.7207819172	3.5136218528
228.2	4.721493391	3.5134863393
228.3	4.7222048648	3.5133532809
228.4	4.7229171016	3.5132186179
228.5	4.7236293384	3.5130864086
228.6	4.7243415752	3.5129566496
228.7	4.725054575	3.5128252896
228.8	4.7257675747	3.5126963786
228.9	4.7264805745	3.512569913
229	4.7271943373	3.5124418502
229.1	4.727908863	3.5123121954
229.2	4.7286233887	3.5121849867
229.3	4.7293379144	3.5120602208
229.4	4.730053203	3.5119338664
229.5	4.7307684917	3.5118099534
229.6	4.7314837804	3.5116884782
229.7	4.732199832	3.5115654183
229.8	4.7329158836	3.5114447948
229.9	4.7336326981	3.511322591
230	4.7343495127	3.5112028223
230.1	4.7350670902	3.5110814776
230.2	4.7357846677	3.5109625665
230.3	4.7365022452	3.5108460855
230.4	4.7372205857	3.5107280321
230.5	4.7379389261	3.5106124075
230.6	4.7386572665	3.510499208
230.7	4.7393763699	3.5103844398
230.8	4.7400962362	3.5102681079
230.9	4.7408153395	3.5101581865
231	4.7415359688	3.5100427181
231.1	4.742255835	3.5099336532
231.2	4.7429764642	3.5098230274
231.3	4.7436978564	3.5097108457
231.4	4.7444184855	3.5096050538
231.5	4.7451406406	3.5094937371
231.6	4.7458620327	3.5093888031
231.7	4.7465841877	3.5092823161
231.8	4.7473063427	3.50917824
231.9	4.7480292606	3.509072615
232	4.7487521785	3.5089693996
232.1	4.7494758593	3.5088646394
232.2	4.7501995401	3.5087622873
232.3	4.7509232208	3.5086623397
232.4	4.7516476645	3.5085608508
232.5	4.7523721082	3.508461765
232.6	4.7530973148	3.5083611421
232.7	4.7538225213	3.5082629208
232.8	4.7545477278	3.5081670974
232.9	4.7552736972	3.5080697405
233	4.7559996666	3.50797478
233.1	4.756725636	3.5078822125
233.2	4.7574523683	3.5077881148
233.3	4.7581791005	3.5076964085
233.4	4.7589065957	3.5076031761
233.5	4.7596340908	3.5075123337
233.6	4.7603623488	3.5074199693
233.7	4.7610898438	3.507333899
233.8	4.7618188647	3.5072424023
233.9	4.7625471226	3.5071571926
234	4.7632761434	3.5070704634
234.1	4.7640051641	3.5069861141
234.2	4.7647349477	3.5069002495
234.3	4.7654647313	3.5068167631
234.4	4.7661952778	3.5067317655
234.5	4.7669258242	3.5066491446
234.6	4.7676563706	3.5065688969
234.7	4.768386917	3.5064910189
234.8	4.7691182262	3.506411632
234.9	4.7698502983	3.5063307413
235	4.7705816074	3.5062560899
235.1	4.7713144424	3.5061760664
235.2	4.7720465143	3.5061022753
235.3	4.7727793492	3.5060269826
235.4	4.7735121839	3.5059540514
235.5	4.7742457816	3.5058796226
235.6	4.7749793792	3.5058075536
235.7	4.7757129767	3.505737841
235.8	4.7764473371	3.5056666341
235.9	4.7771816974	3.5055977818
236	4.7779160577	3.5055312808
236.1	4.7786511809	3.5054632885
236.2	4.7793863039	3.5053976459
236.3	4.7801221899	3.505330516
236.4	4.7808580758	3.505265734
236.5	4.7815939616	3.5052032966
236.6	4.7823306102	3.5051393749
236.7	4.7830672588	3.5050777962
236.8	4.7838039073	3.5050185567
236.9	4.7845413187	3.5049578362
237	4.78527873	3.5048994533
237.1	4.7860161413	3.5048434046
237.2	4.7867543153	3.504785878
237.3	4.7874924893	3.5047306838
237.4	4.7882314262	3.5046740155
237.5	4.7889696	3.5046234784
237.6	4.7897092996	3.5045676681
237.7	4.7904482362	3.5045179818
237.8	4.7911879357	3.5044668237
237.9	4.791927635	3.5044179877
238	4.7926680972	3.5043676836
238.1	4.7934085594	3.5043197001
238.2	4.7941490214	3.5042740335
238.3	4.7948902462	3.5042269018
238.4	4.795631471	3.5041820855
238.5	4.7963726957	3.5041395808
238.6	4.7971146832	3.5040956141
238.7	4.7978566706	3.5040539575
238.8	4.7985986579	3.5040146074
238.9	4.799341408	3.5039737982
239	4.8000841581	3.5039352938
239.1	4.800827671	3.5038953341
239.2	4.8015704208	3.5038614314
239.3	4.8023139334	3.5038260718
239.4	4.8030582089	3.5037892598
239.5	4.8038024843	3.5037547457
239.6	4.8045467596	3.503722526
239.7	4.8052910347	3.503692597
239.8	4.8060360727	3.5036612177
239.9	4.8067811106	3.5036321276
